EPC,Frequency,Phase,RSSI,Timestamp
b'2023081808726A041A9012E5',902999,127,-86,1711535289.575
b'2023081808726A041A90131D',902999,157,-90,1711535289.579
b'2023081808726A041A9012E5',902998,137,-86,1711535289.615
b'2023081808726A041A90131D',902998,158,-88,1711535289.62
b'2023081808726A041A90131D',902999,157,-88,1711535289.655
b'2023081808726A041A9012E5',902999,126,-85,1711535289.659
b'2023081808726A041A9012E5',902998,126,-85,1711535289.695
b'2023081808726A041A90131D',902998,160,-88,1711535289.7
b'2023081808726A041A9012E5',902999,124,-85,1711535289.735
b'2023081808726A041A90131D',902999,0,-89,1711535289.739
b'2023081808726A041A90131D',902998,162,-88,1711535289.75
b'2023081808726A041A9012E5',902998,125,-85,1711535289.755
b'2023081808726A041A90131D',902999,2,-88,1711535289.79
b'2023081808726A041A9012E5',902999,123,-85,1711535289.794
b'2023081808726A041A90131D',902998,5,-88,1711535289.834
b'2023081808726A041A9012E5',902998,122,-86,1711535289.839
b'2023081808726A041A90131D',902999,1,-89,1711535289.874
b'2023081808726A041A9012E5',902999,120,-85,1711535289.879
b'2023081808726A041A90131D',902998,3,-88,1711535289.91
b'2023081808726A041A9012E5',902998,121,-85,1711535289.915
b'2023081808726A041A90131D',902999,8,-88,1711535289.949
b'2023081808726A041A9012E5',902999,120,-86,1711535289.955
b'2023081808726A041A9012E5',902999,118,-86,1711535289.982
b'2023081808726A041A90131D',902999,7,-89,1711535289.987
b'2023081808726A041A9012E5',902998,123,-86,1711535290.022
b'2023081808726A041A90131D',902998,9,-89,1711535290.032
b'2023081808726A041A90131D',902999,13,-88,1711535290.067
b'2023081808726A041A9012E5',902999,129,-85,1711535290.071
b'2023081808726A041A90131D',902998,15,-88,1711535290.111
b'2023081808726A041A9012E5',902998,119,-85,1711535290.115
b'2023081808726A041A9012E5',902999,118,-86,1711535290.15
b'2023081808726A041A90131D',902999,11,-88,1711535290.156
b'2023081808726A041A9012E5',902998,118,-86,1711535290.186
b'2023081808726A041A90131D',902998,15,-88,1711535290.19
b'2023081808726A041A9012E5',902999,124,-87,1711535290.227
b'2023081808726A041A90131D',902999,14,-88,1711535290.231
b'2023081808726A041A9012E5',902998,115,-86,1711535290.268
b'2023081808726A041A90131D',902998,16,-89,1711535290.272
b'2023081808726A041A90131D',902999,14,-88,1711535290.307
b'2023081808726A041A9012E5',902999,116,-86,1711535290.312
b'2023081808726A041A9012E5',902998,119,-87,1711535290.347
b'2023081808726A041A90131D',902998,14,-88,1711535290.351
b'2023081808726A041A9012E5',902999,117,-86,1711535290.386
b'2023081808726A041A90131D',902999,13,-88,1711535290.391
b'2023081808726A041A90131D',902998,14,-89,1711535290.427
b'2023081808726A041A9012E5',902998,124,-85,1711535290.431
b'2023081808726A041A9012E5',902999,116,-86,1711535290.466
b'2023081808726A041A90131D',902999,13,-87,1711535290.471
b'2023081808726A041A90131D',902998,15,-87,1711535290.506
b'2023081808726A041A9012E5',902998,121,-86,1711535290.511
b'2023081808726A041A9012E5',902999,112,-86,1711535290.514
b'2023081808726A041A90131D',902999,16,-87,1711535290.518
b'2023081808726A041A9012E5',902998,109,-85,1711535290.545
b'2023081808726A041A90131D',902998,17,-87,1711535290.549
b'2023081808726A041A9012E5',902999,116,-86,1711535290.585
b'2023081808726A041A90131D',902999,18,-88,1711535290.592
b'2023081808726A041A9012E5',902998,105,-86,1711535290.628
b'2023081808726A041A90131D',902998,20,-87,1711535290.633
b'2023081808726A041A90131D',902999,19,-87,1711535290.669
b'2023081808726A041A9012E5',902999,104,-86,1711535290.673
b'2023081808726A041A9012E5',902998,112,-86,1711535290.709
b'2023081808726A041A90131D',902998,20,-87,1711535290.713
b'2023081808726A041A9012E5',902999,108,-86,1711535290.749
b'2023081808726A041A90131D',902999,19,-87,1711535290.754
b'2023081808726A041A90131D',902998,20,-87,1711535290.783
b'2023081808726A041A9012E5',902998,97,-86,1711535290.787
b'2023081808726A041A90131D',902999,21,-86,1711535290.823
b'2023081808726A041A9012E5',902999,94,-86,1711535290.827
b'2023081808726A041A9012E5',902998,98,-86,1711535290.862
b'2023081808726A041A90131D',902998,20,-87,1711535290.866
b'2023081808726A041A90131D',902999,19,-86,1711535290.901
b'2023081808726A041A9012E5',902999,88,-86,1711535290.907
b'2023081808726A041A90131D',902998,20,-87,1711535290.942
b'2023081808726A041A9012E5',902998,89,-87,1711535290.946
b'2023081808726A041A9012E5',902999,87,-87,1711535290.982
b'2023081808726A041A90131D',902999,24,-87,1711535290.986
b'2023081808726A041A90131D',902998,30,-88,1711535291.021
b'2023081808726A041A9012E5',902998,85,-86,1711535291.025
b'2023081808726A041A90131D',902999,32,-86,1711535291.036
b'2023081808726A041A9012E5',902999,84,-87,1711535291.041
b'2023081808726A041A90131D',902998,37,-87,1711535291.077
b'2023081808726A041A9012E5',902998,74,-87,1711535291.081
b'2023081808726A041A9012E5',902999,81,-87,1711535291.116
b'2023081808726A041A90131D',902999,43,-87,1711535291.121
b'2023081808726A041A9012E5',902998,84,-87,1711535291.157
b'2023081808726A041A90131D',902998,41,-86,1711535291.162
b'2023081808726A041A90131D',902999,41,-85,1711535291.198
b'2023081808726A041A9012E5',902999,76,-87,1711535291.206
b'2023081808726A041A90131D',902998,44,-86,1711535291.241
b'2023081808726A041A9012E5',902998,85,-87,1711535291.245
b'2023081808726A041A90131D',902999,40,-85,1711535291.282
b'2023081808726A041A9012E5',902999,84,-87,1711535291.286
b'2023081808726A041A9012E5',902998,87,-87,1711535291.298
b'2023081808726A041A90131D',902998,43,-85,1711535291.304
b'2023081808726A041A90131D',902999,38,-84,1711535291.34
b'2023081808726A041A9012E5',902999,84,-87,1711535291.348
b'2023081808726A041A90131D',902998,24,-85,1711535291.383
b'2023081808726A041A9012E5',902998,84,-88,1711535291.387
b'2023081808726A041A9012E5',902999,78,-87,1711535291.43
b'2023081808726A041A90131D',902999,33,-88,1711535291.435
b'2023081808726A041A9012E5',902998,69,-86,1711535291.467
b'2023081808726A041A90131D',902998,53,-88,1711535291.475
b'2023081808726A041A9012E5',902999,58,-86,1711535291.511
b'2023081808726A041A90131D',902999,73,-88,1711535291.515
b'2023081808726A041A9012E5',902998,62,-89,1711535291.525
b'2023081808726A041A90131D',902998,72,-87,1711535291.531
b'2023081808726A041A9012E5',902999,71,-88,1711535291.566
b'2023081808726A041A90131D',902999,76,-89,1711535291.57
b'2023081808726A041A90131D',902998,76,-90,1711535291.605
b'2023081808726A041A9012E5',902998,80,-89,1711535291.61
b'2023081808726A041A90131D',902999,70,-91,1711535291.646
b'2023081808726A041A9012E5',902999,71,-87,1711535291.65
b'2023081808726A041A9012E5',902998,78,-88,1711535291.685
b'2023081808726A041A90131D',902998,70,-90,1711535291.689
b'2023081808726A041A90131D',902999,70,-90,1711535291.725
b'2023081808726A041A9012E5',902999,70,-88,1711535291.729
b'2023081808726A041A90131D',902998,75,-91,1711535291.765
b'2023081808726A041A9012E5',902998,77,-88,1711535291.769
b'2023081808726A041A90131D',902999,79,-92,1711535291.806
b'2023081808726A041A9012E5',902999,66,-87,1711535291.812
b'2023081808726A041A9012E5',902998,76,-88,1711535291.847
b'2023081808726A041A90131D',902998,84,-91,1711535291.852
b'2023081808726A041A9012E5',902999,66,-87,1711535291.888
b'2023081808726A041A90131D',902999,92,-91,1711535291.895
b'2023081808726A041A9012E5',902998,65,-86,1711535291.931
b'2023081808726A041A90131D',902998,99,-89,1711535291.94
b'2023081808726A041A90131D',902999,100,-90,1711535291.975
b'2023081808726A041A9012E5',902999,72,-88,1711535291.979
b'2023081808726A041A90131D',902998,91,-90,1711535292.015
b'2023081808726A041A9012E5',902998,67,-87,1711535292.019
b'2023081808726A041A90131D',902998,102,-92,1711535292.06
b'2023081808726A041A90131D',902998,107,-91,1711535292.066
b'2023081808726A041A9012E5',902998,73,-87,1711535292.07
b'2023081808726A041A9012E5',902999,61,-86,1711535292.105
b'2023081808726A041A90131D',902999,107,-92,1711535292.109
b'2023081808726A041A9012E5',902998,70,-86,1711535292.146
b'2023081808726A041A9012E5',902999,70,-87,1711535292.182
b'2023081808726A041A9012E5',902998,69,-86,1711535292.219
b'2023081808726A041A9012E5',902999,72,-85,1711535292.254
b'2023081808726A041A9012E5',902998,73,-85,1711535292.291
b'2023081808726A041A9012E5',902999,64,-86,1711535292.296
b'2023081808726A041A9012E5',902998,64,-85,1711535292.333
b'2023081808726A041A9012E5',902999,76,-86,1711535292.37
b'2023081808726A041A9012E5',902998,74,-87,1711535292.407
b'2023081808726A041A9012E5',902999,71,-86,1711535292.444
b'2023081808726A041A9012E5',902998,66,-86,1711535292.478
b'2023081808726A041A9012E5',902999,66,-85,1711535292.516
b'2023081808726A041A9012E5',902998,65,-86,1711535292.565
b'2023081808726A041A9012E5',902999,65,-84,1711535292.604
b'2023081808726A041A9012E5',902998,71,-85,1711535292.64
b'2023081808726A041A9012E5',902999,69,-84,1711535292.676
b'2023081808726A041A9012E5',902998,73,-84,1711535292.712
b'2023081808726A041A9012E5',902999,63,-85,1711535292.748
b'2023081808726A041A9012E5',902998,68,-84,1711535292.784
b'2023081808726A041A9012E5',902999,60,-84,1711535292.807
b'2023081808726A041A9012E5',902998,70,-85,1711535292.842
b'2023081808726A041A9012E5',902999,70,-84,1711535292.878
b'2023081808726A041A9012E5',902998,70,-84,1711535292.914
b'2023081808726A041A9012E5',902999,60,-85,1711535292.95
b'2023081808726A041A9012E5',902998,68,-84,1711535292.987
b'2023081808726A041A9012E5',902999,61,-84,1711535293.023
b'2023081808726A041A9012E5',902998,62,-85,1711535293.075
b'2023081808726A041A9012E5',902999,63,-84,1711535293.112
b'2023081808726A041A9012E5',902998,71,-85,1711535293.148
b'2023081808726A041A9012E5',902999,60,-85,1711535293.183
b'2023081808726A041A9012E5',902998,69,-85,1711535293.221
b'2023081808726A041A9012E5',902999,70,-86,1711535293.256
b'2023081808726A041A9012E5',902998,73,-85,1711535293.293
b'2023081808726A041A9012E5',902999,68,-86,1711535293.328
b'2023081808726A041A9012E5',902998,68,-85,1711535293.366
b'2023081808726A041A9012E5',902999,61,-85,1711535293.402
b'2023081808726A041A9012E5',902998,67,-84,1711535293.439
b'2023081808726A041A9012E5',902999,70,-85,1711535293.474
b'2023081808726A041A9012E5',902998,69,-84,1711535293.51
b'2023081808726A041A9012E5',902999,66,-84,1711535293.546
b'2023081808726A041A9012E5',902998,64,-85,1711535293.584
b'2023081808726A041A9012E5',902999,62,-85,1711535293.619
b'2023081808726A041A9012E5',902998,52,-85,1711535293.656
b'2023081808726A041A9012E5',902999,61,-84,1711535293.693
b'2023081808726A041A9012E5',902998,64,-84,1711535293.729
b'2023081808726A041A9012E5',902999,52,-85,1711535293.766
b'2023081808726A041A9012E5',902998,60,-85,1711535293.801
b'2023081808726A041A9012E5',902999,62,-85,1711535293.836
b'2023081808726A041A9012E5',902998,62,-84,1711535293.874
b'2023081808726A041A9012E5',902999,60,-84,1711535293.911
b'2023081808726A041A9012E5',902998,61,-84,1711535293.946
b'2023081808726A041A9012E5',902999,58,-85,1711535293.984
b'2023081808726A041A9012E5',902998,60,-84,1711535294.019
b'2023081808726A041A9012E5',902999,57,-85,1711535294.056
b'2023081808726A041A9012E5',902998,60,-84,1711535294.078
b'2023081808726A041A9012E5',902999,55,-85,1711535294.114
b'2023081808726A041A9012E5',902998,46,-85,1711535294.15
b'2023081808726A041A9012E5',902999,57,-85,1711535294.187
b'2023081808726A041A9012E5',902998,56,-84,1711535294.222
b'2023081808726A041A9012E5',902999,56,-84,1711535294.259
b'2023081808726A041A9012E5',902998,44,-85,1711535294.295
b'2023081808726A041A9012E5',902999,52,-86,1711535294.347
b'2023081808726A041A9012E5',902998,53,-85,1711535294.383
b'2023081808726A041A9012E5',902999,51,-85,1711535294.419
b'2023081808726A041A9012E5',902998,50,-85,1711535294.455
b'2023081808726A041A9012E5',902999,50,-85,1711535294.491
b'2023081808726A041A9012E5',902998,48,-85,1711535294.53
b'2023081808726A041A9012E5',902999,47,-85,1711535294.565
b'2023081808726A041A9012E5',902998,48,-85,1711535294.601
b'2023081808726A041A9012E5',902999,47,-86,1711535294.637
b'2023081808726A041A9012E5',902998,38,-85,1711535294.674
b'2023081808726A041A9012E5',902999,49,-85,1711535294.711
b'2023081808726A041A9012E5',902998,41,-85,1711535294.746
b'2023081808726A041A9012E5',902999,50,-86,1711535294.783
b'2023081808726A041A9012E5',902998,43,-84,1711535294.82
b'2023081808726A041A9012E5',902999,52,-86,1711535294.842
b'2023081808726A041A9012E5',902998,52,-85,1711535294.877
b'2023081808726A041A9012E5',902999,53,-85,1711535294.913
b'2023081808726A041A9012E5',902998,55,-86,1711535294.948
b'2023081808726A041A9012E5',902999,47,-86,1711535294.986
b'2023081808726A041A9012E5',902998,61,-87,1711535295.022
b'2023081808726A041A9012E5',902999,59,-86,1711535295.057
b'2023081808726A041A9012E5',902998,62,-86,1711535295.082
b'2023081808726A041A9012E5',902999,63,-86,1711535295.117
b'2023081808726A041A9012E5',902998,66,-86,1711535295.155
b'2023081808726A041A9012E5',902999,67,-86,1711535295.191
b'2023081808726A041A9012E5',902998,65,-86,1711535295.226
b'2023081808726A041A9012E5',902999,60,-86,1711535295.262
b'2023081808726A041A9012E5',902998,67,-86,1711535295.298
b'2023081808726A041A9012E5',902999,70,-86,1711535295.338
b'2023081808726A041A9012E5',902998,56,-86,1711535295.372
b'2023081808726A041A9012E5',902999,58,-86,1711535295.408
b'2023081808726A041A9012E5',902998,62,-85,1711535295.444
b'2023081808726A041A9012E5',902999,61,-86,1711535295.48
b'2023081808726A041A9012E5',902998,59,-85,1711535295.519
b'2023081808726A041A9012E5',902999,50,-86,1711535295.555
b'2023081808726A041A9012E5',902998,48,-86,1711535295.592
b'2023081808726A041A9012E5',902999,46,-86,1711535295.629
b'2023081808726A041A9012E5',902998,53,-87,1711535295.665
b'2023081808726A041A9012E5',902999,46,-86,1711535295.702
b'2023081808726A041A9012E5',902998,54,-86,1711535295.738
b'2023081808726A041A9012E5',902999,54,-86,1711535295.773
b'2023081808726A041A9012E5',902998,46,-87,1711535295.811
b'2023081808726A041A9012E5',902999,55,-86,1711535295.846
b'2023081808726A041A9012E5',902998,54,-86,1711535295.884
b'2023081808726A041A9012E5',902999,52,-86,1711535295.919
b'2023081808726A041A9012E5',902998,52,-86,1711535295.955
b'2023081808726A041A9012E5',902999,47,-86,1711535295.992
b'2023081808726A041A9012E5',902998,40,-85,1711535296.027
b'2023081808726A041A90131D',902999,89,-92,1711535296.064
b'2023081808726A041A9012E5',902999,51,-86,1711535296.069
b'2023081808726A041A9012E5',902998,48,-86,1711535296.107
b'2023081808726A041A90131D',902998,93,-92,1711535296.111
b'2023081808726A041A9012E5',902999,49,-86,1711535296.151
b'2023081808726A041A90131D',902998,105,-92,1711535296.187
b'2023081808726A041A9012E5',902998,47,-86,1711535296.192
b'2023081808726A041A9012E5',902999,37,-86,1711535296.228
b'2023081808726A041A90131D',902999,109,-91,1711535296.232
b'2023081808726A041A9012E5',902998,46,-86,1711535296.266
b'2023081808726A041A90131D',902999,110,-92,1711535296.306
b'2023081808726A041A9012E5',902999,46,-86,1711535296.311
b'2023081808726A041A9012E5',902998,42,-86,1711535296.346
b'2023081808726A041A90131D',902998,123,-90,1711535296.35
b'2023081808726A041A90131D',902999,123,-92,1711535296.382
b'2023081808726A041A9012E5',902999,45,-86,1711535296.387
b'2023081808726A041A9012E5',902998,44,-86,1711535296.424
b'2023081808726A041A90131D',902998,130,-91,1711535296.432
b'2023081808726A041A9012E5',902999,45,-86,1711535296.468
b'2023081808726A041A90131D',902999,135,-91,1711535296.472
b'2023081808726A041A9012E5',902998,42,-86,1711535296.507
b'2023081808726A041A90131D',902998,141,-90,1711535296.511
b'2023081808726A041A90131D',902999,133,-91,1711535296.546
b'2023081808726A041A9012E5',902999,41,-86,1711535296.55
b'2023081808726A041A9012E5',902998,42,-86,1711535296.586
b'2023081808726A041A90131D',902998,146,-92,1711535296.59
b'2023081808726A041A90131D',902999,151,-91,1711535296.626
b'2023081808726A041A9012E5',902999,43,-86,1711535296.63
b'2023081808726A041A90131D',902998,153,-91,1711535296.642
b'2023081808726A041A9012E5',902998,44,-86,1711535296.646
b'2023081808726A041A90131D',902999,160,-92,1711535296.682
b'2023081808726A041A9012E5',902999,45,-87,1711535296.686
b'2023081808726A041A9012E5',902998,45,-85,1711535296.721
b'2023081808726A041A90131D',902998,2,-92,1711535296.726
b'2023081808726A041A90131D',902999,10,-91,1711535296.762
b'2023081808726A041A9012E5',902999,45,-87,1711535296.766
b'2023081808726A041A9012E5',902998,46,-86,1711535296.805
b'2023081808726A041A9012E5',902999,39,-86,1711535296.842
b'2023081808726A041A9012E5',902998,37,-86,1711535296.88
b'2023081808726A041A9012E5',902999,41,-85,1711535296.881
b'2023081808726A041A9012E5',902998,49,-86,1711535296.918
b'2023081808726A041A9012E5',902999,55,-87,1711535296.953
b'2023081808726A041A9012E5',902998,53,-87,1711535296.99
b'2023081808726A041A9012E5',902999,53,-86,1711535297.025
b'2023081808726A041A9012E5',902998,57,-86,1711535297.063
b'2023081808726A041A9012E5',902999,58,-87,1711535297.1
b'2023081808726A041A9012E5',902998,51,-87,1711535297.12
b'2023081808726A041A9012E5',902999,51,-86,1711535297.156
b'2023081808726A041A9012E5',902998,63,-86,1711535297.193
b'2023081808726A041A9012E5',902999,63,-86,1711535297.231
b'2023081808726A041A9012E5',902998,65,-86,1711535297.265
